Return,Volatility,Sharpe,Weight_TSLA,Weight_BND,Weight_SPY
0.27194608302655454,0.3182161065308831,0.7288948556224133,0.5182215580663577,0.26519613574560175,0.21658230618804042
0.20468012483274137,0.22508918453289997,0.7316216688708606,0.3254960385642582,0.3257985622006009,0.34870539923514104
0.2582489568989302,0.2978475577517963,0.7327538911056052,0.47413992524187515,0.2654808156407773,0.2603792591173475
0.22178877496862676,0.24766349434482546,0.7340152227502678,0.37126105990362684,0.30227703260340466,0.3264619074929685
0.21149457308754058,0.2434986816436513,0.7042936410576329,0.39321837921864816,0.4397708994397105,0.16701072134164147
0.2442512619114085,0.26730240901555996,0.7641205429597112,0.35843368116531005,0.08969068596814897,0.5518756328665408
0.09953491560936797,0.10819976560262674,0.5502314656393549,0.034421368169437916,0.4458961303263661,0.519682501504196
0.1612019663065759,0.18879174578905014,0.6419876345759475,0.3156175982865827,0.6507871844056018,0.03359521730781552
0.06996279197958383,0.07558218910158211,0.39642662293512,0.030609772154073525,0.6741857257036302,0.2952045021422964
0.12630462000479867,0.1325427975319561,0.6511453025879478,0.0895235341754706,0.367959024905854,0.5425174409186755
0.13287317005896032,0.1491131627664665,0.6228368330193196,0.23355763527910597,0.6740808727374389,0.09236149198345513
0.09976636116992316,0.1063737855869168,0.5618523477392722,0.045993622111523184,0.4728736500826451,0.48113272780583183
0.1901668076771758,0.20464485435751248,0.7337922477876523,0.2724789145440315,0.31037856556080556,0.417142519895163
0.21764621436924014,0.23634108938122725,0.7516518385962501,0.31588764077026393,0.19759420779894832,0.48651815143078775
0.18154655900418087,0.20975090098764856,0.6748317091258454,0.34358236234961387,0.5568865488773087,0.09953108877307738
0.08299195343354465,0.09264607776780641,0.4640450461517965,0.01389859178380462,0.5277737669332838,0.45832764128291154
0.27327804295888614,0.32536429604262473,0.7169749287067603,0.5444863993549897,0.3199390354701872,0.13557456517482325
0.1624827795265987,0.17055427769996812,0.71814545597071,0.16365306167375893,0.26178592836771875,0.5745610099585223
0.22854092243687188,0.26525281855008415,0.7107970556824534,0.431851198354863,0.39897656735715425,0.16917223428798273
0.2351758962723973,0.26899231832950116,0.7255816726829994,0.4249291867825176,0.3283750525760908,0.24669576064139162
0.2517441922489314,0.29357397338819113,0.7212635023641667,0.47826112055256453,0.3280555666551814,0.19368331279225415
0.1585678392241778,0.1871080222033708,0.6336865615270331,0.3155192384208364,0.6717229775045922,0.012757784074571267
0.29348899422953995,0.34715128367741077,0.730197484924451,0.5723387701688468,0.22683291638979172,0.20082831344136148
0.2316731216545126,0.2652909996114451,0.7225014114132935,0.4207268161051419,0.3460682307725212,0.23320495312233708
